id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
78,4,1872.963351,0,1,415,11.248,3.041,0.631,0.382,0.761,0.154,0.084
79,1,968.5302231,1,0,478,11.051,2.952,0.609,0.474,0.778,0.19,0.031
79,2,1385.074282,1,0,497,11.096,2.958,0.592,0.385,0.773,0.195,0.032
79,3,1521.340145,1,1,509,11.237,2.917,0.568,0.29,0.77,0.194,0.035
79,4,1633.63056,1,1,533,11.198,2.955,0.555,0.162,0.773,0.191,0.036
80,1,782.649965,0,0,632,12.148,3.024,0.478,-0.404,0.739,0.152,0.109
80,2,814.7765737,0,0,601,12.12,3.055,0.479,-0.399,0.735,0.15,0.115
80,3,811.5145002,0,1,635,12.268,3.028,0.469,-0.482,0.75,0.142,0.109
80,4,896.7927606,0,1,624,12.288,3.008,0.474,-0.469,0.745,0.139,0.115
81,1,1007.001631,0,0,385,11.561,2.938,0.543,0.136,0.519,0.405,0.075
81,2,1160.273107,0,0,381,11.596,2.963,0.528,0.108,0.525,0.402,0.073
81,3,1191.447961,0,1,384,11.479,2.982,0.534,0.08,0.503,0.424,0.073
81,4,1116.261665,0,1,431,11.604,2.916,0.506,-0.007,0.503,0.413,0.084
82,1,730.656272,0,0,267,11.4,3.019,0.562,0.044,0.581,0.386,0.034
82,2,1045.591957,0,0,275,11.458,3.076,0.56,0.034,0.604,0.364,0.033
82,3,1041.850664,0,1,291,11.332,3.048,0.546,0.003,0.591,0.368,0.041
82,4,964.2191471,0,1,298,11.378,3.104,0.554,-0.027,0.594,0.366,0.04
83,1,756.5356599,0,0,718,11.199,3.139,0.57,0.088,0.784,0.139,0.077
83,2,1071.693185,0,0,764,11.162,3.098,0.576,0.07,0.781,0.143,0.076
83,3,1276.117595,0,1,852,11.257,3.027,0.54,-0.11,0.79,0.136,0.074
83,4,1355.399041,0,1,813,11.209,3.037,0.535,-0.104,0.797,0.134,0.069
84,1,971.2383465,0,0,537,10.844,3.104,0.624,0.276,0.456,0.387,0.156
84,2,1267.866538,0,0,562,10.907,3.123,0.61,0.251,0.436,0.399,0.165
84,3,1412.812769,0,1,556,10.941,3.14,0.601,0.233,0.439,0.397,0.164
84,4,1552.348826,0,1,589,11.088,3.117,0.587,0.149,0.43,0.389,0.182
85,1,962.2134808,1,0,211,10.892,2.981,0.583,0.235,0.853,0.123,0.024
85,2,888.4264031,1,0,292,11.199,2.877,0.555,0.059,0.842,0.134,0.024
85,3,1303.798878,1,1,301,11.257,2.884,0.538,-0.028,0.834,0.143,0.023
85,4,1403.176308,1,1,296,11.435,2.794,0.527,-0.062,0.831,0.145,0.024
86,1,753.4666203,1,0,953,11.835,2.994,0.43,-0.404,0.757,0.184,0.06
86,2,839.5330749,1,0,973,11.81,3.02,0.447,-0.362,0.753,0.189,0.058
86,3,879.2721984,1,1,939,11.798,2.986,0.455,-0.318,0.751,0.198,0.051
86,4,1030.208471,1,1,977,11.797,3.018,0.446,-0.381,0.754,0.197,0.049
87,1,948.2723194,1,0,536,10.974,3.062,0.571,0.263,0.828,0.119,0.052
87,2,1070.240912,1,0,599,11.028,3.042,0.544,0.168,0.833,0.119,0.048
87,3,1562.138382,1,1,585,11.123,3.038,0.537,0.14,0.827,0.12,0.053
87,4,1398.878371,1,1,564,11.18,3.025,0.523,0.086,0.823,0.121,0.057
88,1,665.3007716,1,0,362,11.501,3.05,0.536,0.12,0.771,0.149,0.08
88,2,739.0080825,1,0,347,11.382,3.049,0.539,0.135,0.769,0.147,0.084
88,3,1022.163058,1,1,339,11.273,3.032,0.543,0.124,0.785,0.136,0.08
88,4,1148.239665,1,1,375,11.312,3.003,0.544,0.064,0.795,0.128,0.077
89,1,857.08862,1,0,515,11.337,3.078,0.534,0.203,0.821,0.103,0.076
89,2,1138.401189,1,0,522,11.352,3.065,0.542,0.183,0.818,0.105,0.077
89,3,1342.405256,1,1,513,11.371,3.057,0.532,0.113,0.821,0.103,0.076
89,4,1636.765352,1,1,496,11.465,2.998,0.526,0.096,0.827,0.099,0.075
90,1,904.4484952,1,0,124,11.105,3.202,0.589,0.634,0.548,0.194,0.258
90,2,1163.615548,1,0,120,11.324,3.133,0.583,0.581,0.533,0.192,0.275
90,3,1228.628224,1,1,128,11.23,3.188,0.578,0.472,0.531,0.18,0.289
90,4,1622.840054,1,1,137,11.249,3.175,0.547,0.358,0.562,0.182,0.255
91,1,883.2589134,1,0,1202,10.9,3.024,0.604,0.421,0.78,0.177,0.043
91,2,1111.383626,1,0,1209,10.884,3.013,0.607,0.403,0.778,0.179,0.042
91,3,1430.364905,1,1,1171,10.983,3.032,0.594,0.31,0.776,0.179,0.044
91,4,1563.592626,1,1,1113,11.039,3.027,0.582,0.298,0.775,0.179,0.046
92,1,724.8548879,1,0,1663,11.134,2.998,0.566,0.166,0.842,0.137,0.02
92,2,1082.585332,1,0,1694,11.089,2.991,0.561,0.149,0.839,0.137,0.024
92,3,1249.012086,1,1,1648,11.157,2.992,0.558,0.141,0.837,0.138,0.024
92,4,1317.718507,1,1,1635,11.138,2.958,0.546,0.094,0.837,0.14,0.023
93,1,887.9086549,1,0,409,10.873,3.049,0.562,0.203,0.812,0.127,0.061
93,2,1059.059348,1,0,415,11.145,3.082,0.561,0.119,0.8,0.133,0.067
93,3,1290.989437,1,1,494,11.128,3.028,0.547,-0.01,0.783,0.14,0.077
93,4,1362.611707,1,1,487,11.149,3.082,0.55,-0.029,0.789,0.142,0.07
94,1,1174.8737,0,0,147,11.551,3.286,0.565,0.276,0.687,0.218,0.095
94,2,1154.175252,0,0,142,11.7,3.296,0.592,0.275,0.697,0.197,0.106
94,3,1328.803643,0,1,131,11.76,3.282,0.588,0.263,0.687,0.214,0.099
94,4,1339.172755,0,1,131,11.91,3.206,0.588,0.195,0.672,0.214,0.115
95,1,897.4183215,1,0,217,12.079,3.046,0.521,-0.032,0.677,0.194,0.129
95,2,827.9244635,1,0,207,12.075,3.087,0.517,-0.02,0.681,0.174,0.145
95,3,1206.057612,1,1,195,12.127,3.067,0.538,0.011,0.682,0.174,0.144
95,4,1205.791661,1,1,260,11.88,2.988,0.519,-0.153,0.688,0.185,0.127
96,1,911.2759015,1,0,983,11.455,2.995,0.561,0.052,0.643,0.289,0.068
96,2,1001.07662,1,0,961,11.419,2.968,0.558,0.051,0.638,0.287,0.075
96,3,1215.621428,1,1,893,11.362,2.961,0.558,0.062,0.642,0.278,0.081
96,4,1296.745308,1,1,942,11.482,2.96,0.548,0.033,0.64,0.276,0.084
97,1,825.8501611,1,0,646,11.716,2.992,0.508,-0.153,0.827,0.118,0.056
97,2,1248.581093,1,0,614,11.764,2.967,0.511,-0.152,0.821,0.121,0.059
97,3,1197.626102,1,1,576,11.729,2.95,0.507,-0.148,0.826,0.118,0.056
97,4,1330.05742,1,1,569,11.671,2.923,0.504,-0.164,0.822,0.12,0.058
98,1,1089.085924,0,0,843,11.364,2.9,0.59,0.195,0.588,0.221,0.191
98,2,1241.966092,0,0,866,11.463,2.912,0.598,0.147,0.572,0.234,0.194
98,3,1473.344976,0,1,832,11.45,2.944,0.603,0.132,0.578,0.228,0.194
98,4,1385.67685,0,1,851,11.769,2.988,0.555,-0.185,0.577,0.223,0.2
99,1,1076.744389,0,0,238,11.25,2.979,0.508,0.119,0.798,0.147,0.055
99,2,1401.315629,0,0,237,11.397,2.903,0.511,0.111,0.797,0.148,0.055
99,3,1246.46185,0,1,221,11.463,2.959,0.516,0.127,0.783,0.163,0.054
99,4,1813.572795,0,1,211,11.233,2.872,0.526,0.083,0.777,0.175,0.047
100,1,734.2838307,1,0,659,11.764,3.046,0.455,-0.221,0.649,0.228,0.123
100,2,922.1658013,1,0,732,11.957,2.985,0.445,-0.363,0.654,0.223,0.123
100,3,986.9025949,1,1,709,11.914,2.992,0.453,-0.317,0.659,0.213,0.128
100,4,1037.006973,1,1,728,11.891,3.078,0.456,-0.346,0.65,0.221,0.129
101,1,773.9721656,0,0,798,12.308,3.038,0.455,-0.378,0.612,0.198,0.19
101,2,977.8104301,0,0,785,12.081,3.01,0.462,-0.344,0.589,0.214,0.197
101,3,968.1938532,0,1,757,12.06,3.044,0.482,-0.307,0.589,0.222,0.189
101,4,1100.178715,0,1,748,12.048,3.001,0.476,-0.319,0.602,0.226,0.172
102,1,2098.414139,1,0,60,10.543,2.683,0.633,0.265,0.767,0.133,0.1
102,2,893.7379518,1,0,66,10.639,2.848,0.621,0.101,0.803,0.091,0.106
102,3,1348.033217,1,1,75,11.279,2.867,0.6,-0.097,0.787,0.107,0.107
102,4,1753.476803,1,1,78,11.111,2.962,0.59,-0.063,0.769,0.115,0.115
103,1,786.3685807,0,0,305,11.371,2.941,0.531,-0.097,0.633,0.213,0.154
103,2,873.8439264,0,0,292,11.426,2.979,0.541,-0.142,0.644,0.202,0.154
103,3,1179.302373,0,1,283,11.626,3.011,0.534,-0.177,0.664,0.194,0.141
103,4,1326.712841,0,1,288,11.432,3.028,0.542,-0.114,0.691,0.184,0.125
104,1,1143.467479,0,0,353,11.274,2.918,0.516,0.1,0.493,0.354,0.153
104,2,941.2421084,0,0,360,11.179,2.922,0.519,0.087,0.494,0.344,0.161
104,3,1125.565681,0,1,381,11.314,2.948,0.512,0.006,0.525,0.323,0.152
104,4,1026.556934,0,1,488,11.299,3.074,0.529,-0.084,0.512,0.332,0.156
105,1,809.7307999,0,0,241,11.389,3.087,0.556,0.139,0.502,0.44,0.058
105,2,1089.577911,0,0,240,11.501,3.087,0.562,0.146,0.5,0.442,0.058
105,3,1028.137533,0,1,226,11.489,3.004,0.549,0.178,0.504,0.429,0.066
105,4,1166.184685,0,1,279,11.721,2.921,0.548,0.022,0.491,0.437,0.072
106,1,963.3617382,1,0,392,11.347,2.939,0.579,0.384,0.88,0.074,0.046
106,2,1382.221909,1,0,402,11.458,2.915,0.595,0.342,0.881,0.072,0.047
106,3,1390.657043,1,1,416,11.556,2.889,0.562,0.251,0.885,0.072,0.043
106,4,1629.356765,1,1,410,11.588,2.912,0.554,0.224,0.883,0.076,0.041
107,1,1054.37291,1,0,391,11.078,3.136,0.629,0.518,0.798,0.095,0.107
107,2,1249.166044,1,0,387,11.019,3.15,0.62,0.49,0.806,0.088,0.106
107,3,1627.832738,1,1,381,11.157,3.155,0.604,0.426,0.806,0.094,0.1
107,4,1693.545643,1,1,370,11.092,3.168,0.614,0.4,0.795,0.103,0.103
108,1,1090.517941,0,0,475,11.026,2.941,0.562,0.24,0.623,0.213,0.164
108,2,1292.288874,0,0,487,11.085,2.899,0.556,0.228,0.616,0.201,0.183
108,3,1308.354642,0,1,484,11.187,2.886,0.541,0.165,0.616,0.205,0.18
108,4,1367.199121,0,1,512,11.37,2.965,0.543,0.087,0.605,0.211,0.184
109,1,895.4701134,0,0,187,11.234,3.187,0.524,0.265,0.594,0.342,0.064
109,2,1255.522027,0,0,202,11.303,3.158,0.505,0.19,0.594,0.347,0.059
109,3,1239.455646,0,1,192,11.234,3.073,0.516,0.192,0.589,0.359,0.052
109,4,1072.257564,0,1,202,11.213,2.955,0.53,0.078,0.589,0.356,0.054
110,1,942.53376,0,0,495,11.372,3.069,0.547,0.178,0.818,0.143,0.038
110,2,1236.081446,0,0,493,11.442,3.069,0.538,0.144,0.815,0.142,0.043
110,3,1371.844006,0,1,467,11.419,3.062,0.537,0.11,0.816,0.139,0.045
110,4,1517.974836,0,1,443,11.382,3.149,0.546,0.108,0.815,0.14,0.045
111,1,998.6841874,0,0,796,10.959,3.036,0.58,0.322,0.482,0.308,0.21
111,2,1043.028897,0,0,790,11.082,3.042,0.565,0.278,0.481,0.304,0.215
111,3,1142.047977,0,1,777,11.062,3.039,0.555,0.271,0.474,0.296,0.23
111,4,1318.558361,0,1,785,11.142,3.018,0.552,0.218,0.476,0.296,0.228
112,1,494.0876643,0,0,306,11.935,3.023,0.454,-0.26,0.575,0.284,0.141
112,2,799.3079234,0,0,295,12.141,2.969,0.468,-0.236,0.597,0.271,0.132
112,3,975.9621046,0,1,311,12.26,3.051,0.473,-0.296,0.605,0.277,0.119
112,4,1023.031591,0,1,321,12.163,3.047,0.483,-0.333,0.617,0.268,0.115
113,1,1135.540505,0,0,142,11.293,2.845,0.577,0.309,0.746,0.183,0.07
113,2,1166.000325,0,0,144,11.493,2.833,0.59,0.2,0.736,0.188,0.076
113,3,1526.688184,0,1,147,11.594,2.796,0.585,0.083,0.762,0.177,0.061
113,4,1497.658652,0,1,171,11.911,2.854,0.532,-0.133,0.778,0.164,0.058
114,1,911.8890286,1,0,437,11.026,2.92,0.547,0.108,0.46,0.341,0.199
114,2,1178.563786,1,0,442,11.04,2.93,0.532,0.051,0.452,0.344,0.204
114,3,1102.79894,1,1,449,11.075,2.918,0.523,-0.006,0.439,0.341,0.22
114,4,1261.864864,1,1,456,11.066,2.93,0.513,-0.028,0.445,0.336,0.219
115,1,945.8390759,0,0,415,11.764,2.865,0.52,0.114,0.612,0.258,0.13
115,2,1162.223572,0,0,412,11.92,2.925,0.524,0.078,0.604,0.265,0.131
115,3,1434.526479,0,1,432,11.683,3.03,0.519,0.013,0.618,0.259,0.123
115,4,1425.011001,0,1,444,11.76,3.054,0.52,-0.094,0.615,0.264,0.122
116,1,874.3437896,0,0,892,11.762,2.913,0.54,0.095,0.298,0.381,0.321
116,2,954.1498399,0,0,867,11.781,2.923,0.541,0.071,0.301,0.379,0.319
116,3,1120.028208,0,1,927,11.804,2.963,0.53,0.009,0.299,0.372,0.329
116,4,1237.804223,0,1,916,11.749,2.968,0.535,0.002,0.32,0.369,0.311
117,1,869.9475039,1,0,516,11.461,2.967,0.516,-0.152,0.647,0.188,0.165
117,2,945.5890544,1,0,521,11.397,2.964,0.509,-0.171,0.649,0.192,0.159
117,3,1070.934728,1,1,526,11.312,2.924,0.525,-0.135,0.646,0.198,0.156
117,4,1116.578903,1,1,543,11.325,2.913,0.523,-0.15,0.652,0.201,0.147
118,1,800.2363672,0,0,2282,11.312,2.947,0.543,0.035,0.652,0.213,0.135
118,2,982.6950887,0,0,2161,11.295,2.944,0.542,0.038,0.649,0.217,0.134
118,3,1125.414756,0,1,2084,11.248,2.934,0.54,0.02,0.653,0.213,0.134
118,4,1217.165433,0,1,2024,11.279,2.9,0.538,0.001,0.654,0.219,0.127
119,1,625.8405975,0,0,305,11.827,3.141,0.521,-0.07,0.754,0.144,0.102
119,2,951.4664461,0,0,314,11.591,3.054,0.516,-0.015,0.764,0.134,0.102
119,3,1169.27768,0,1,342,11.546,3.105,0.538,0.033,0.775,0.135,0.091
119,4,1211.72743,0,1,331,11.708,3.085,0.529,-0.033,0.764,0.151,0.085
120,1,927.1340823,0,0,1968,11.343,3.047,0.554,0.212,0.467,0.39,0.142
120,2,1120.081512,0,0,1928,11.352,3.05,0.549,0.18,0.466,0.388,0.145
120,3,1301.282428,0,1,1843,11.387,3.061,0.544,0.137,0.465,0.387,0.148
120,4,1458.457623,0,1,1814,11.367,3.087,0.536,0.069,0.46,0.393,0.147
121,1,920.4148405,0,0,167,11.246,3.006,0.515,0.083,0.581,0.15,0.269
121,2,954.4601618,0,0,157,11.14,2.975,0.503,0.114,0.599,0.146,0.255
121,3,1769.750186,0,1,144,11.097,2.951,0.5,0.133,0.611,0.139,0.25
121,4,1516.167853,0,1,158,10.942,2.962,0.468,0.02,0.633,0.133,0.234
122,1,845.0214297,1,0,75,10.292,3.053,0.653,0.397,0.6,0.373,0.027
122,2,1146.712473,1,0,74,10.351,3.027,0.649,0.345,0.622,0.365,0.014
122,3,1124.872262,1,1,101,11.097,3.089,0.624,0.193,0.653,0.337,0.01
122,4,1188.559298,1,1,108,11.434,3.111,0.583,0.168,0.657,0.315,0.028
123,1,1107.940275,0,0,253,11.05,2.964,0.625,0.407,0.802,0.17,0.028
123,2,1186.557126,0,0,261,11.14,2.95,0.582,0.289,0.805,0.165,0.031
123,3,1213.435906,0,1,288,11.118,2.941,0.566,0.196,0.83,0.142,0.028
123,4,1827.22577,0,1,295,11.332,2.997,0.563,0.163,0.834,0.136,0.031
124,1,891.1285022,0,0,487,11.33,3.156,0.499,-0.078,0.575,0.296,0.129
124,2,864.3518659,0,0,525,11.399,3.181,0.49,-0.116,0.577,0.305,0.118
124,3,1145.637239,0,1,516,11.268,3.194,0.512,-0.122,0.57,0.312,0.118
124,4,1122.495891,0,1,634,11.269,3.137,0.509,-0.199,0.585,0.29,0.125
125,1,908.3834186,1,0,275,10.713,3.098,0.658,0.548,0.665,0.244,0.091
125,2,1293.846507,1,0,273,10.756,3.099,0.656,0.486,0.659,0.245,0.095
125,3,1568.111361,1,1,260,10.866,3.046,0.654,0.494,0.662,0.242,0.096
125,4,1466.361154,1,1,248,11.112,3.008,0.637,0.301,0.657,0.25,0.093
126,1,1283.728363,1,0,517,10.855,3.046,0.592,0.394,0.712,0.139,0.149
126,2,1237.993394,1,0,547,11.155,3.048,0.567,0.293,0.711,0.139,0.15
126,3,1489.606252,1,1,541,11.287,3.035,0.573,0.24,0.71,0.135,0.155
126,4,1618.445731,1,1,538,11.399,3.048,0.556,0.165,0.703,0.139,0.158
127,1,1159.888871,1,0,1541,10.914,2.997,0.606,0.353,0.701,0.195,0.104
127,2,1258.912381,1,0,1477,11.013,2.982,0.6,0.289,0.697,0.198,0.105
127,3,1315.56753,1,1,1435,11.054,3.007,0.595,0.254,0.693,0.203,0.103
127,4,1408.348996,1,1,1508,11.269,2.984,0.574,0.13,0.696,0.201,0.103
128,1,779.1996554,0,0,377,11.156,3.029,0.552,0.209,0.82,0.146,0.034
128,2,1211.199709,0,0,376,11.421,2.989,0.529,0.169,0.809,0.157,0.035
128,3,1420.63558,0,1,399,11.357,2.985,0.544,0.141,0.81,0.153,0.038
128,4,1357.210079,0,1,451,11.5,3.007,0.563,0.068,0.809,0.157,0.033
129,1,700.9295817,1,0,340,11.255,2.991,0.585,0.256,0.75,0.15,0.1
129,2,1139.743768,1,0,344,11.366,2.951,0.567,0.172,0.759,0.145,0.096
129,3,1276.052496,1,1,344,11.362,2.86,0.547,0.093,0.747,0.151,0.102
129,4,1433.559649,1,1,355,11.505,2.992,0.546,0.044,0.758,0.144,0.099
130,1,750.0503704,1,0,162,11.592,3.037,0.642,0.285,0.889,0.099,0.012
130,2,1417.1034,1,0,164,11.77,3.14,0.604,0.246,0.896,0.091,0.012
130,3,1283.377053,1,1,161,11.829,3.168,0.59,0.161,0.907,0.081,0.012
130,4,1308.731051,1,1,170,11.946,3.065,0.576,0.046,0.894,0.088,0.018
131,1,751.5932494,0,0,286,10.95,3.056,0.566,0.129,0.741,0.192,0.066
131,2,1253.741042,0,0,309,11.187,2.955,0.56,0.119,0.751,0.181,0.068
131,3,1017.248904,0,1,306,11.003,2.918,0.539,0.067,0.739,0.193,0.069
131,4,1340.055422,0,1,290,10.94,2.921,0.548,0.059,0.731,0.2,0.069
132,1,797.0708779,1,0,327,10.95,3.064,0.606,0.293,0.694,0.196,0.11
132,2,1139.289319,1,0,337,11.247,3.062,0.617,0.293,0.694,0.199,0.107
132,3,1400.627892,1,1,334,11.276,3.045,0.59,0.255,0.698,0.198,0.105
132,4,1532.837938,1,1,326,11.102,2.997,0.601,0.243,0.709,0.193,0.098
133,1,916.7400857,0,0,476,11.37,2.952,0.54,0.066,0.79,0.113,0.097
133,2,1101.746789,0,0,454,11.453,2.941,0.537,0.072,0.78,0.115,0.106
133,3,1369.37611,0,1,430,11.514,2.958,0.535,0.037,0.779,0.116,0.105
133,4,1446.848166,0,1,423,11.606,2.953,0.532,-0.002,0.775,0.121,0.104
134,1,469.4922804,0,0,219,13.227,2.995,0.374,-1.08,0.808,0.155,0.037
134,2,617.7675433,0,0,216,12.755,3.032,0.417,-0.891,0.801,0.157,0.042
134,3,735.1189785,0,1,225,12.713,2.969,0.404,-0.906,0.8,0.164,0.036
134,4,771.7084907,0,1,254,12.56,2.988,0.441,-0.766,0.807,0.161,0.031
135,1,618.0126992,1,0,88,11.399,3.148,0.5,-0.177,0.591,0.261,0.148
135,2,1010.165726,1,0,87,11.421,3.103,0.471,-0.145,0.586,0.264,0.149
135,3,1378.138488,1,1,84,11.532,3.143,0.464,-0.153,0.583,0.262,0.155
135,4,1302.159338,1,1,83,11.881,3.048,0.446,-0.193,0.554,0.265,0.181
136,1,784.8521161,0,0,918,11.447,3.032,0.571,0.19,0.629,0.318,0.053
136,2,1014.288462,0,0,963,11.52,2.992,0.56,0.12,0.63,0.319,0.051
136,3,1240.997368,0,1,950,11.581,2.999,0.544,0.09,0.627,0.32,0.053
136,4,1251.346768,0,1,964,11.575,2.981,0.541,0.061,0.634,0.313,0.053
137,1,1333.308679,0,0,172,11.046,3,0.552,0.151,0.814,0.11,0.076
137,2,973.6128726,0,0,217,11.362,3.028,0.567,0.038,0.811,0.115,0.074
137,3,1038.977264,0,1,203,11.411,3.015,0.567,-0.003,0.823,0.099,0.079
137,4,1165.46984,0,1,210,11.504,3.086,0.562,-0.064,0.829,0.095,0.076
138,1,836.9620705,0,0,371,11.862,3.143,0.472,-0.332,0.863,0.084,0.054
138,2,992.9959078,0,0,378,11.691,3.13,0.45,-0.328,0.87,0.079,0.05
138,3,873.6345318,0,1,408,11.918,3.044,0.451,-0.363,0.86,0.083,0.056
138,4,972.6959461,0,1,391,11.83,2.997,0.458,-0.352,0.857,0.092,0.051
139,1,894.094998,1,0,679,11.241,3.001,0.605,0.284,0.753,0.189,0.059
139,2,1140.728874,1,0,690,11.427,3.014,0.587,0.235,0.748,0.191,0.061
139,3,1207.195037,1,1,772,11.652,2.962,0.541,0.025,0.737,0.194,0.069
139,4,1312.261154,1,1,758,11.506,3.003,0.54,-0.004,0.741,0.191,0.067
140,1,1006.701931,1,0,737,11.347,2.997,0.526,0.071,0.75,0.179,0.071
140,2,971.3641941,1,0,719,11.376,3.04,0.53,0.035,0.757,0.172,0.071
140,3,1051.784848,1,1,710,11.372,3.087,0.527,0.05,0.751,0.18,0.069
140,4,1240.199627,1,1,677,11.472,3.069,0.523,-0.01,0.744,0.183,0.072
141,1,795.4759547,0,0,699,12.198,3.077,0.435,-0.532,0.514,0.172,0.315
141,2,801.9335121,0,0,641,12.052,3.086,0.456,-0.496,0.507,0.172,0.321
141,3,885.4935425,0,1,615,11.863,3.096,0.462,-0.469,0.515,0.179,0.306
141,4,1061.33618,0,1,596,11.952,3.129,0.465,-0.469,0.512,0.185,0.304
142,1,983.3985009,0,0,560,11.418,3.034,0.568,0.305,0.814,0.086,0.1
142,2,1127.252056,0,0,510,11.435,3.006,0.573,0.321,0.816,0.086,0.098
142,3,1270.472916,0,1,538,11.264,2.931,0.559,0.268,0.822,0.082,0.097
142,4,1433.812401,0,1,501,11.476,2.97,0.547,0.212,0.82,0.09,0.09
143,1,890.9184317,1,0,386,11.177,3.145,0.528,0.027,0.751,0.197,0.052
143,2,939.0055884,1,0,412,11.364,3.085,0.524,-0.03,0.733,0.201,0.066
143,3,1069.208341,1,1,415,11.377,3.13,0.516,-0.033,0.735,0.198,0.067
143,4,1315.93583,1,1,418,11.128,3.151,0.538,-0.052,0.73,0.196,0.074
144,1,945.2350347,1,0,464,10.98,2.987,0.634,0.363,0.728,0.216,0.056
144,2,907.0521271,1,0,453,11.042,3.02,0.616,0.322,0.711,0.227,0.062
144,3,1164.508502,1,1,470,10.839,3.053,0.615,0.304,0.696,0.236,0.068
144,4,1395.138358,1,1,460,10.896,3.05,0.613,0.269,0.696,0.239,0.065
145,1,618.3954199,0,0,207,11.713,3.019,0.415,-0.441,0.816,0.116,0.068
145,2,695.4759926,0,0,193,11.871,3,0.425,-0.408,0.813,0.119,0.067
145,3,808.6250907,0,1,184,11.833,2.929,0.429,-0.359,0.81,0.12,0.071
145,4,1171.765838,0,1,237,12.09,2.945,0.426,-0.392,0.831,0.101,0.068
146,1,820.8149364,1,0,425,11.49,2.871,0.595,0.252,0.612,0.214,0.174
146,2,1240.040134,1,0,433,11.504,2.859,0.587,0.215,0.607,0.215,0.178
146,3,1259.389472,1,1,411,11.502,2.847,0.582,0.209,0.606,0.214,0.18
146,4,1333.400535,1,1,373,11.475,2.853,0.587,0.18,0.606,0.231,0.164
147,1,914.866943,0,0,1015,11.158,3.017,0.594,0.335,0.756,0.202,0.042
147,2,1223.438348,0,0,1073,10.972,2.993,0.578,0.33,0.76,0.199,0.041
147,3,1458.374701,0,1,1060,10.999,3.031,0.57,0.274,0.77,0.192,0.039
147,4,1452.92503,0,1,1089,11.004,3.039,0.563,0.22,0.775,0.186,0.039
148,1,839.3981688,0,0,255,11.604,3.114,0.553,-0.028,0.788,0.184,0.027
148,2,1022.600574,0,0,245,11.678,3.118,0.551,-0.041,0.784,0.188,0.029
148,3,952.1456383,0,1,242,11.653,3.136,0.541,0.006,0.802,0.178,0.021
148,4,1055.769623,0,1,274,11.854,3.131,0.526,-0.006,0.788,0.186,0.026
149,1,893.3581786,1,0,1461,11.984,2.994,0.448,-0.458,0.888,0.079,0.034
149,2,969.1791236,1,0,1417,11.925,3.011,0.457,-0.426,0.881,0.083,0.035
149,3,1041.070402,1,1,1440,11.892,3.014,0.459,-0.406,0.887,0.078,0.034
149,4,1239.931406,1,1,1421,11.916,3.067,0.457,-0.401,0.88,0.085,0.034
150,1,867.4611684,0,0,443,11.591,3.018,0.53,-0.029,0.722,0.147,0.131
150,2,1035.070631,0,0,450,11.683,2.944,0.529,-0.063,0.718,0.151,0.131
150,3,1232.790889,0,1,427,11.62,2.948,0.532,-0.049,0.724,0.152,0.124
150,4,1094.11857,0,1,418,11.482,2.935,0.533,-0.039,0.73,0.146,0.124
151,1,741.6235839,0,0,1801,12.223,2.948,0.439,-0.517,0.641,0.239,0.12
151,2,816.6320623,0,0,1853,12.063,2.965,0.455,-0.437,0.641,0.237,0.123
151,3,907.1383104,0,1,1917,11.898,3.003,0.455,-0.426,0.634,0.243,0.123
151,4,1024.763374,0,1,1926,11.836,3.019,0.46,-0.424,0.631,0.247,0.121
152,1,953.0288785,0,0,306,11.404,3.069,0.592,0.297,0.905,0.049,0.046
152,2,1290.913696,0,0,301,11.394,3.1,0.595,0.282,0.904,0.053,0.043
152,3,1420.932774,0,1,319,11.455,3.135,0.596,0.251,0.906,0.05,0.044
152,4,1618.199906,0,1,320,11.492,3.119,0.584,0.205,0.903,0.05,0.047
153,1,884.1664994,0,0,952,11.294,2.978,0.582,0.289,0.631,0.273,0.096
153,2,1128.62422,0,0,978,11.262,2.991,0.583,0.271,0.643,0.263,0.094
153,3,1310.207566,0,1,955,11.265,2.971,0.59,0.252,0.641,0.267,0.092
153,4,1521.773825,0,1,897,11.256,2.962,0.579,0.205,0.637,0.27,0.094
154,1,578.8346735,0,0,486,12.037,3.002,0.436,-0.489,0.286,0.533,0.181
154,2,724.1921053,0,0,490,11.899,3.033,0.441,-0.46,0.286,0.531,0.184
154,3,850.4333577,0,1,484,11.816,3.056,0.448,-0.422,0.289,0.527,0.184
154,4,1052.743214,0,1,487,11.757,3.018,0.435,-0.419,0.298,0.52,0.183
155,1,901.9444419,1,0,1017,11.272,3.043,0.574,0.33,0.765,0.184,0.051
155,2,1193.524407,1,0,1065,11.243,3.06,0.58,0.316,0.764,0.187,0.049
155,3,1440.039556,1,1,1038,11.195,3.068,0.589,0.293,0.761,0.19,0.049
155,4,1342.837249,1,1,1231,11.397,3.068,0.563,0.124,0.764,0.188,0.047
156,1,969.7592805,0,0,435,10.828,3.041,0.614,0.551,0.876,0.087,0.037
156,2,1140.267888,0,0,522,10.951,2.985,0.58,0.355,0.893,0.079,0.029
156,3,1261.479376,0,1,535,10.82,2.972,0.576,0.315,0.895,0.073,0.032
156,4,1595.118055,0,1,511,10.828,3.004,0.568,0.269,0.898,0.068,0.033
